id,name,productcode,description,isactive,createddate,createdbyid,lastmodifieddate,lastmodifiedbyid,systemmodstamp,family,currencyisocode,isdeleted,lastvieweddate,lastreferenceddate,potential_for_predix__c,predix__c,software__c,source_product_id__c,source_system_name__c,tier_1_business__c,tier_2_business__c,tier_3_business__c,id_18_digit__c,edl_is_deleted,edl_last_updated_date,value
01t61000001orV4AAI,ST-3444,ST-3444,"RSTi analog input module 4 Channels, 0~10Vdc, 14-bit",true,2016-04-08T10:38:14.000Z,00561000001EDJ0AAO,2017-02-20T05:02:53.000Z,00561000001EDJ0AAO,2017-02-20T05:02:53.000Z,Controllers & IO,USD,false,"","",false,false,false,01tC0000003BYr9IAG,Digital Org,Digital,Controls,"",01t61000001orV4AAI,0,2017-02-14 11:00:16-05,180.624
01t61000001ooD3AAI,CR12APF2K10C,CR12APF2K10C,"6U cPCI single slot with SV 35W Core i7 (Dual Core) 2.53GHz, with J4, without IPMI, 4GB DDR3, 2x GigE front, 4GB on-board NANDrive, with PMC/XMC2, no solid drive, no hard disk, Rugged",true,2016-04-08T10:37:20.000Z,00561000001EDJ0AAO,2017-01-07T05:02:42.000Z,00561000001EDJ0AAO,2017-01-07T05:02:42.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000003BcdQIAS,Digital Org,Digital,Mil/Aero,"",01t61000001ooD3AAI,0,2017-02-14 11:00:16-05,530285.000
01t61000001org5AAA,1553-PMC3-4FN00,1553-PMC3-4FN00,"MIL-STD-1553 PROGRAMMABLE INTERFACE PMC MODULE (THIRD GENERATION). CONDUCTION COOLED.FULL FUNCTION, BUS CONTRLLER, MULTI RT AND BUS MONITOR FUNCTION. QUAD CHANNEL.IRIG 200 FORMAT B TIME CODE RECEIVER.PCI BUS 2.1 COMPLIANT,PCI-X, 33MHZ/66MHZ BUS, 3.3V",false,2016-04-08T10:38:16.000Z,00561000001EDJ0AAO,2017-01-07T05:03:29.000Z,00561000001EDJ0AAO,2017-01-07T05:03:29.000Z,AVIONICS,USD,false,"","",false,false,false,01tC0000003BZmLIAW,Digital Org,Digital,Mil/Aero,"",01t61000001org5AAA,0,2017-02-14 11:00:16-05,4809394.000
01t61000001orkwAAA,ST-3808,ST-3808,"RSTi analog input module 8 Channels, Thermocouple Connector Type",true,2016-04-08T10:38:17.000Z,00561000001EDJ0AAO,2017-02-20T05:02:54.000Z,00561000001EDJ0AAO,2017-02-20T05:02:54.000Z,Controllers & IO,USD,false,"","",false,false,false,01tC0000003BYyBIAW,Digital Org,Digital,Controls,"",01t61000001orkwAAA,0,2017-02-14 11:00:16-05,6512.000
01t61000001oq5rAAA,VG5,VG5,Generic VG5xxxxxxxxxx - 6U VME64 single/dual PowerPC SBC,false,2016-04-08T10:37:57.000Z,00561000001EDJ0AAO,2017-01-07T05:03:20.000Z,00561000001EDJ0AAO,2017-01-07T05:03:20.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000003BWGaIAO,Digital Org,Digital,Mil/Aero,"",01t61000001oq5rAAA,0,2017-02-14 11:00:16-05,3891285.000
01t61000002keuIAAQ,Achilles-NGFW-300-2-R3B-SPE,Achilles-NGFW-300-2-R3B-SPE,Static Policy Enforcement Appliance for GE Onsite Monitoring (OSM),true,2016-10-23T04:01:56.000Z,00561000001EDJ0AAO,2017-02-21T05:02:18.000Z,00561000001EDJ0AAO,2017-02-21T05:02:18.000Z,Cyber,USD,false,"","",false,false,false,01t1A000004shoRQAQ,Digital Org,Digital,GE Digital Core,"",01t61000002keuIAAQ,0,2017-02-14 11:00:16-05,26955.000
01t61000001orYTAAY,131-130099-10,131-130099-10,FOR ABI-ASF-PMC2-2,false,2016-04-08T10:38:15.000Z,00561000001EDJ0AAO,2017-01-07T05:03:28.000Z,00561000001EDJ0AAO,2017-01-07T05:03:28.000Z,AVIONICS,USD,false,"","",false,false,false,01tC0000003BZnOIAW,Digital Org,Digital,Mil/Aero,"",01t61000001orYTAAY,0,2017-02-14 11:00:16-05,975.000
01t61000001opM4AAI,RPCIE-1553-G2-2DAW,RPCIE-1553-G2-2DAW,"MIL-STD-1553 DUAL-FUNCTION, PCI EXPRESS INTERFACE, TWO DUAL-REDUNDANT CHANNEL, 32BIT FW, FIXED VOLTAGE, WITH IRIG-B",true,2016-04-08T10:37:45.000Z,00561000001EDJ0AAO,2017-01-07T05:03:16.000Z,00561000001EDJ0AAO,2017-01-07T05:03:16.000Z,AVIONICS,USD,false,"","",false,false,false,01tC0000003lp4BIAQ,Digital Org,Digital,Mil/Aero,"",01t61000001opM4AAI,0,2017-02-14 11:00:16-05,92813.460
01t61000001ooRvAAI,BT3-QPCX-G2-2MW,BT3-QPCX-G2-2MW,MIL-STD-1553 BUS ANALYZER BUNDLE (INCLUDES QPCX-1553-G2-2MW HARDWARE AND BT-1553 SOFTWARE),true,2016-04-08T10:37:24.000Z,00561000001EDJ0AAO,2017-01-07T05:02:44.000Z,00561000001EDJ0AAO,2017-01-07T05:02:44.000Z,AVIONICS,USD,false,"","",false,false,false,01tC0000003udV3IAI,Digital Org,Digital,Embedded,"",01t61000001ooRvAAI,0,2017-02-14 11:00:16-05,11130.000
01t61000001or2yAAA,IC693ACC300,IC693ACC300,Input Simulator Module,true,2016-04-08T10:38:09.000Z,00561000001EDJ0AAO,2017-02-20T05:02:53.000Z,00561000001EDJ0AAO,2017-02-20T05:02:53.000Z,Controllers & IO,USD,false,"","",false,false,false,01tC0000003BWXNIA4,Digital Org,Digital,Controls,"",01t61000001or2yAAA,0,2017-02-14 11:00:16-05,94380.000
01t61000002kehNAAQ,ATP-AIM,ATP-AIM,Analog Input Module,true,2016-10-23T04:01:45.000Z,00561000001EDJ0AAO,2017-02-21T05:02:17.000Z,00561000001EDJ0AAO,2017-02-21T05:02:17.000Z,Cyber,USD,false,"","",false,false,false,01t1A000004shlzQAA,Digital Org,Digital,GE Digital Core,"",01t61000002kehNAAQ,0,2017-02-14 11:00:16-05,1121.2500
01t61000001orm4AAA,A429-PCI-8/WT,A429-PCI-8/WT,ARINC 429 PROGRAMMABLE INTERFACE TO PCI SYSTEM. SOFTWARE CONFIGURABLE FOR TRANSMIT OR RECEIVE. EIGHT CHANNELS. CONFORMAL COATING. WITH LOOP BACK ADAPTER.,false,2016-04-08T10:38:40.000Z,00561000001EDJ0AAO,2017-01-07T05:03:30.000Z,00561000001EDJ0AAO,2017-01-07T05:03:30.000Z,AVIONICS,USD,false,"","",false,false,false,01tC0000003BZlNIAW,Digital Org,Digital,Mil/Aero,"",01t61000001orm4AAA,0,2017-02-14 11:00:16-05,55650.000
01t61000001oo0WAAQ,PEX440,PEX440,Generic PEX440-xxxxxxx  6U VITA 46 PMC / XMC / AFIX CARRIER CARD,true,2016-04-08T10:37:16.000Z,00561000001EDJ0AAO,2017-01-07T05:02:39.000Z,00561000001EDJ0AAO,2017-01-07T05:02:39.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000003BbdZIAS,Digital Org,Digital,Mil/Aero,"",01t61000001oo0WAAQ,0,2017-02-14 11:00:16-05,0.000
01t61000001oorAAAQ,IC200MDD843,IC200MDD843,Mixed 24VDC POS LOG input group 10 point / relay output 2 amp output 6 point.,true,2016-04-08T10:37:30.000Z,00561000001EDJ0AAO,2017-02-20T05:02:35.000Z,00561000001EDJ0AAO,2017-02-20T05:02:35.000Z,Controllers & IO,USD,false,"","",false,false,false,01tC0000003BWXBIA4,Digital Org,Digital,Controls,"",01t61000001oorAAAQ,0,2017-02-14 11:00:16-05,88.800
01t61000001opLFAAY,IC693ACC337,IC693ACC337,TBQC Base for IC693MDL654/655/752/753,true,2016-04-08T10:37:45.000Z,00561000001EDJ0AAO,2017-02-20T05:02:39.000Z,00561000001EDJ0AAO,2017-02-20T05:02:39.000Z,Controllers & IO,USD,false,"","",false,false,false,01tC0000003BWveIAG,Digital Org,Digital,Controls,"",01t61000001opLFAAY,0,2017-02-14 11:00:16-05,4577.1400
01t61000001os2xAAA,IC200UDR005,IC200UDR005,"28 point PLC,(16) 24VDC In, (11) Relay Out, (1) 24VDC Out, 120V/240AC Power Supply. Battery (IC200ACC403) is required for data retention.  B attery not included.",true,2016-04-08T10:38:44.000Z,00561000001EDJ0AAO,2017-02-20T05:02:55.000Z,00561000001EDJ0AAO,2017-02-20T05:02:55.000Z,Controllers & IO,USD,false,"","",false,false,false,01tC0000003BX8QIAW,Digital Org,Digital,Controls,"",01t61000001os2xAAA,0,2017-02-14 11:00:16-05,1907.1200
01t61000001ooEHAAY,CR12CPF2K10C,CR12CPF2K10C,"6U cPCI single slot with 25W LV Core i7 (Dual Core) 2.00GHz, with J4, without IPMI, 4GB DDR3, 2x GigE front, 4GB on-board NANDrive, with PMC/XMC2, no solid drive, no hard disk, Rugged",true,2016-04-08T10:37:21.000Z,00561000001EDJ0AAO,2017-01-07T05:02:42.000Z,00561000001EDJ0AAO,2017-01-07T05:02:42.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000003BbayIAC,Digital Org,Digital,Mil/Aero,"",01t61000001ooEHAAY,0,2017-02-14 11:00:16-05,123760.000
01t61000001orYuAAI,CFGAPPRO-SYS,CFGAPPRO-SYS,"CUSTOMER CONFIG MAN,CHANGE APPROVAL",true,2016-04-08T10:38:15.000Z,00561000001EDJ0AAO,2017-01-07T05:03:28.000Z,00561000001EDJ0AAO,2017-01-07T05:03:28.000Z,Mil/Aero Systems,USD,false,"","",false,false,false,01tC0000003BZdtIAG,Digital Org,Digital,Mil/Aero,"",01t61000001orYuAAI,0,2017-02-14 11:00:16-05,6093.750
01t61000001opKkAAI,MEDIA-SCHEDULER,MEDIA-SCHEDULER,MEDIA FOR SCHEDULER,true,2016-04-08T10:37:45.000Z,00561000001EDJ0AAO,2017-02-21T05:02:21.000Z,00561000001EDJ0AAO,2017-02-21T05:02:21.000Z,Brilliant Manufacturing,USD,false,"","",false,false,true,01tC00000043nCGIAY,Digital Org,Digital,GE Digital Core,"",01t61000001opKkAAI,0,2017-02-14 11:00:16-05,14.500
01t61000001oo5bAAA,SLIN-CRCT12-0YUC,SLIN-CRCT12-0YUC,CR12/CT12 [6uCPCI] Software Development Kit for Linux. SEE NOTES FOR VERSIONS AND DETAILS,true,2016-04-08T10:37:18.000Z,00561000001EDJ0AAO,2017-01-07T05:02:40.000Z,00561000001EDJ0AAO,2017-01-07T05:02:40.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000003BbXOIA0,Digital Org,Digital,Mil/Aero,"",01t61000001oo5bAAA,0,2017-02-14 11:00:16-05,7058.000
01t61000001oqUuAAI,M-CBL000332-001,M-CBL000332-001,VHDCI to 2x DVI-I ADAPTOR Cable adapter VHDCI to 2x DVI-I connectors; to be used with mezzio adapters and XMCGA7 front I/O.  For use with dual VGA outputs.,true,2016-04-08T10:38:01.000Z,00561000001EDJ0AAO,2017-01-07T05:03:22.000Z,00561000001EDJ0AAO,2017-01-07T05:03:22.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC00000043epbIAA,Digital Org,Digital,Mil/Aero,"",01t61000001oqUuAAI,0,2017-02-14 11:00:16-05,945.000
01t61000001opieAAA,CP-640-3,CP-640-3,"Carrier, 2 PMC, 64/66 Hotswap 3V PMC sig",false,2016-04-08T10:37:51.000Z,00561000001EDJ0AAO,2017-01-07T05:03:18.000Z,00561000001EDJ0AAO,2017-01-07T05:03:18.000Z,Communications,USD,false,"","",false,false,false,01tC0000003BXuZIAW,Digital Org,Digital,Control & Comm Systems,"",01t61000001opieAAA,0,2017-02-14 11:00:16-05,81088.000
01t61000001oplDAAQ,CR5-BSP-VXW,CR5-BSP-VXW,CR5 [I3UCPCI] Board Support Package for Workbench/VxWorks 6.x SEE NOTES FOR VERSIONS AND DETAILS,true,2016-04-08T10:37:51.000Z,00561000001EDJ0AAO,2017-01-07T05:03:18.000Z,00561000001EDJ0AAO,2017-01-07T05:03:18.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000003BXszIAG,Digital Org,Digital,Mil/Aero,"",01t61000001oplDAAQ,0,2017-02-14 11:00:16-05,2100.000
01t61000002keofAAA,BRILLIANT MANUFACTURING SVCS-IMPLEMENTATION SERVICES,BRILLIANT MANUFACTURING SVCS-IMPLEMENTATION SERVICES,Brilliant Manufacturing Implementation Services,true,2016-10-23T04:01:53.000Z,00561000001EDJ0AAO,2017-02-21T05:02:18.000Z,00561000001EDJ0AAO,2017-02-21T05:02:18.000Z,Brilliant Manufacturing,USD,false,"","",false,false,false,01t1A000004shqQQAQ,Digital Org,Digital,GE Digital Core,"",01t61000002keofAAA,0,2017-02-14 11:00:16-05,268875.680
01t61000001oo7jAAA,GBX460-220061,GBX460-220061,"6U OpenVPX Managed Layer 2/3 Switch with 20 10GigE and 16 1GigE ports, rugged level 2, 10GBASE-KX4 signallng, VITA 48.1 1 inch pitch front panel, OpenWare Management Software and slot profile SLT6-SWH-16U20F-10.4.2",true,2016-04-08T10:37:19.000Z,00561000001EDJ0AAO,2017-01-07T05:02:41.000Z,00561000001EDJ0AAO,2017-01-07T05:02:41.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000003C9L2IAK,Digital Org,Digital,Mil/Aero,"",01t61000001oo7jAAA,0,2017-02-14 11:00:16-05,46537.046
01t61000001or1vAAA,GS24-1COM,GS24-1COM,GS24 serial cable Serial cable for GS24 in a development environment. D38999 to 2x 9-way D-type.,true,2016-04-08T10:38:09.000Z,00561000001EDJ0AAO,2017-01-07T05:03:24.000Z,00561000001EDJ0AAO,2017-01-07T05:03:24.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000003BWTNIA4,Digital Org,Digital,Mil/Aero,"",01t61000001or1vAAA,0,2017-02-14 11:00:16-05,875.000
01t61000001opZXAAY,RM921N-160004041,RM921N-160004041,"Fully Managed Layer 2/3 VME Switch with 16 ports 10/100/1000BaseT, 4 ports 1000BaseLX and 4 ports 100FX on Front Panel, dual slot, IPv6 switching/routing, Scanbe faceplates",true,2016-04-08T10:37:49.000Z,00561000001EDJ0AAO,2017-01-07T05:03:18.000Z,00561000001EDJ0AAO,2017-01-07T05:03:18.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000003BWoXIAW,Digital Org,Digital,Mil/Aero,"",01t61000001opZXAAY,0,2017-02-14 11:00:16-05,33152.000
01t61000001oo2rAAA,RQVME2-1553-2SA,RQVME2-1553-2SA,"MIL-STD-1553 SINGLE-FUNCTION, TWO DUAL-REDUNDANT CHANNEL, FIXED VOLTAGE, 6U VME INTERFACE BOARD, ROHS COMPLIANT",true,2016-04-08T10:37:17.000Z,00561000001EDJ0AAO,2017-01-07T05:02:39.000Z,00561000001EDJ0AAO,2017-01-07T05:02:39.000Z,AVIONICS,USD,false,"","",false,false,false,01tC0000003BaXBIA0,Digital Org,Digital,Mil/Aero,"",01t61000001oo2rAAA,0,2017-02-14 11:00:16-05,88352.500
01t61000001ooBBAAY,GS12-401000,GS12-401000,"Standalone Rugged 12 port GigE switch Twelve port rugged, standalone Gigabit Ethernet switch, with: Options: Build Level 4, Standard Chassis, Electroless Nickel, Black, BIT (Unmanaged Version)",false,2016-04-08T10:37:20.000Z,00561000001EDJ0AAO,2017-01-07T05:02:42.000Z,00561000001EDJ0AAO,2017-01-07T05:02:42.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000003BcSSIA0,Digital Org,Digital,Mil/Aero,"",01t61000001ooBBAAY,0,2017-02-14 11:00:16-05,50000.000
01t61000001opJxAAI,Ad Hoc - CCS Communications,Ad Hoc - CCS Communications,"",true,2016-04-08T10:37:45.000Z,00561000001EDJ0AAO,2016-04-08T10:37:45.000Z,00561000001EDJ0AAO,2016-04-08T10:37:45.000Z,Communications,USD,false,"","",false,false,false,01tC0000003BW3QIAW,Digital Org,Digital,Control & Comm Systems,"",01t61000001opJxAAI,0,2017-02-14 11:00:16-05,2731502.4300
01t61000001oq5tAAA,IC693PBS201,IC693PBS201,Profibus DP Slave Module,true,2016-04-08T10:37:57.000Z,00561000001EDJ0AAO,2017-02-20T05:02:43.000Z,00561000001EDJ0AAO,2017-02-20T05:02:43.000Z,Controllers & IO,USD,false,"","",false,false,false,01tC0000003BXUzIAO,Digital Org,Digital,Controls,"",01t61000001oq5tAAA,0,2017-02-14 11:00:16-05,2000.000
01t61000001ot6aAAA,CBL-000-F6-002,CBL-000-F6-002,Duplex Cable - 10 feet,true,2016-04-08T10:38:57.000Z,00561000001EDJ0AAO,2017-02-20T05:02:58.000Z,00561000001EDJ0AAO,2017-02-20T05:02:58.000Z,Communications,USD,false,"","",false,false,false,01tC0000003BaOHIA0,Digital Org,Digital,Embedded,"",01t61000001ot6aAAA,0,2017-02-14 11:00:16-05,4714.800
01t61000001ooUlAAI,BT3-R15-USB-1D,BT3-R15-USB-1D,MIL-STD-1553 BUS ANALYZER BUNDLE (INCLUDES R15-USB-1D HARDWARE AND BT-1553 SOFTWARE),true,2016-04-08T10:37:25.000Z,00561000001EDJ0AAO,2017-01-07T05:02:44.000Z,00561000001EDJ0AAO,2017-01-07T05:02:44.000Z,AVIONICS,USD,false,"","",false,false,false,01tC0000003Bs4AIAS,Digital Org,Digital,Mil/Aero,"",01t61000001ooUlAAI,0,2017-02-14 11:00:16-05,36986.500
01t61000001orKQAAY,RAR-USB-1605W,RAR-USB-1605W,"ARINC 429 USB INTERFACE BOX WITH 16 RX, 5 TX CHANNELS, IRIG-B REC/GEN, 8 I/O DISCRETES, ROHS COMPLIANT, INCLUDES USB AND SCSI CABLES",true,2016-04-08T10:38:12.000Z,00561000001EDJ0AAO,2017-01-07T05:03:27.000Z,00561000001EDJ0AAO,2017-01-07T05:03:27.000Z,AVIONICS,USD,false,"","",false,false,false,01tC0000003lyP8IAI,Digital Org,Digital,Mil/Aero,"",01t61000001orKQAAY,0,2017-02-14 11:00:16-05,19762.380
01t61000001oqgXAAQ,IC660BBA100,IC660BBA100,Block 115Vac Analog 4 Inputs / 2 Outputs,true,2016-04-08T10:38:04.000Z,00561000001EDJ0AAO,2017-02-20T05:02:52.000Z,00561000001EDJ0AAO,2017-02-20T05:02:52.000Z,Controllers & IO,USD,false,"","",false,false,false,01tC0000003BWNAIA4,Digital Org,Digital,Controls,"",01t61000001oqgXAAQ,0,2017-02-14 11:00:16-05,1391.2500
01t61000001opaRAAQ,C2K-TM,C2K-TM,Rear transition module for the C2K / C2KA Non-RoHS,true,2016-04-08T10:37:49.000Z,00561000001EDJ0AAO,2017-01-07T05:03:18.000Z,00561000001EDJ0AAO,2017-01-07T05:03:18.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000003BXgsIAG,Digital Org,Digital,Mil/Aero,"",01t61000001opaRAAQ,0,2017-02-14 11:00:16-05,75082.600
01t61000001orOLAAY,RAR-USB-0402W,RAR-USB-0402W,"ARINC 429 USB INTERFACE BOX WITH 4 RX, 2 TX CHANNELS, IRIG-B REC/GEN, 8 I/O DISCRETES, ROHS COMPLIANT, INCLUDES USB AND SCSI CABLES",true,2016-04-08T10:38:13.000Z,00561000001EDJ0AAO,2017-01-07T05:03:27.000Z,00561000001EDJ0AAO,2017-01-07T05:03:27.000Z,AVIONICS,USD,false,"","",false,false,false,01tC0000003lyP3IAI,Digital Org,Digital,Mil/Aero,"",01t61000001orOLAAY,0,2017-02-14 11:00:16-05,2801.2500
01t61000001oo1zAAA,SFP-0A,SFP-0A,10Gb SFP+ SR Transceiver,true,2016-04-08T10:37:17.000Z,00561000001EDJ0AAO,2017-01-07T05:02:39.000Z,00561000001EDJ0AAO,2017-01-07T05:02:39.000Z,Communications,USD,false,"","",false,false,false,01tC0000003Bb81IAC,Digital Org,Digital,Control & Comm Systems,"",01t61000001oo1zAAA,0,2017-02-14 11:00:16-05,6822.000
01t61000001orn2AAA,PMC-AUDIO-BP,PMC-AUDIO-BP,"Soundblaster Audio, Back I/O",true,2016-04-08T10:38:40.000Z,00561000001EDJ0AAO,2017-01-07T05:03:30.000Z,00561000001EDJ0AAO,2017-01-07T05:03:30.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000003BZDgIAO,Digital Org,Digital,Mil/Aero,"",01t61000001orn2AAA,0,2017-02-14 11:00:16-05,599.000
01t61000001orBqAAI,VMIVME-2120-145000,VMIVME-2120-145000,"VME 6U, 64 Channels, High Voltage Digital Output with Built-in-Test, Positive True Data Polarity, High-Voltage Level (Open Collector), No Shutdown Protection,  No Pull-Up Resistors (55V Absolute Maximum)",true,2016-04-08T10:38:10.000Z,00561000001EDJ0AAO,2017-01-07T05:03:25.000Z,00561000001EDJ0AAO,2017-01-07T05:03:25.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000003BabvIAC,Digital Org,Digital,Mil/Aero,"",01t61000001orBqAAI,0,2017-02-14 11:00:16-05,18698.6500
01t61000001op2jAAA,PMC942RC,PMC942RC,"Layer 2 Unmanaged GigE Switch, PMC form factor with (4) 10/100/1000BaseTX Front I/O, (3) 10/100/1000BaseTX Rear I/O, RoHS Compliant",true,2016-04-08T10:37:31.000Z,00561000001EDJ0AAO,2017-01-07T05:02:47.000Z,00561000001EDJ0AAO,2017-01-07T05:02:47.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000003BcZpIAK,Digital Org,Digital,Mil/Aero,"",01t61000001op2jAAA,0,2017-02-14 11:00:16-05,30628.000
01t61000001oom0AAA,ICS-8580-SDK-WIN,ICS-8580-SDK-WIN,WINDOWS DEVICE DRIVER - required per chassis,true,2016-04-08T10:37:28.000Z,00561000001EDJ0AAO,2017-01-07T05:02:46.000Z,00561000001EDJ0AAO,2017-01-07T05:02:46.000Z,Mil/Aero Sensor Processing,USD,false,"","",false,false,false,01tC0000003BcPvIAK,Digital Org,Digital,Mil/Aero,"",01t61000001oom0AAA,0,2017-02-14 11:00:16-05,30840.820
01t61000001oqz8AAA,IC693CPU311,IC693CPU311,5-Slot Base With CPU in base (6K Bytes User Program)  Battery included,true,2016-04-08T10:38:08.000Z,00561000001EDJ0AAO,2017-02-20T05:02:53.000Z,00561000001EDJ0AAO,2017-02-20T05:02:53.000Z,Controllers & IO,USD,false,"","",false,false,false,01tC0000003BWEyIAO,Digital Org,Digital,Controls,"",01t61000001oqz8AAA,0,2017-02-14 11:00:16-05,1016.4925
01t61000001op3fAAA,RCEI-715A-22,RCEI-715A-22,"ARINC 429 PCMCIA CARD WITH 2 RX, 2 TX CHANNELS; NO DISCRETES, ROHS COMPLIANT, CARD WITH RCONCEI-715A CABLE",true,2016-04-08T10:37:32.000Z,00561000001EDJ0AAO,2017-01-07T05:02:47.000Z,00561000001EDJ0AAO,2017-01-07T05:02:47.000Z,AVIONICS,USD,false,"","",false,false,false,01tC0000003Bd6UIAS,Digital Org,Digital,Mil/Aero,"",01t61000001op3fAAA,0,2017-02-14 11:00:16-05,109250.000
01t61000001ot7aAAA,QPCX-1553-G2-1MW,QPCX-1553-G2-1MW,"MIL-STD-1553 MULTI-FUNCTION, SINGLE DUAL-REDUNDANT CHANNEL, 32BIT FW, VARIABLE VOLTAGE PCI INTERFACE BOARD WITH IRIG-B REC/GEN. PCI CARD.",true,2016-04-08T10:38:58.000Z,00561000001EDJ0AAO,2017-01-07T05:03:36.000Z,00561000001EDJ0AAO,2017-01-07T05:03:36.000Z,AVIONICS,USD,false,"","",false,false,false,01tC0000003lotrIAA,Digital Org,Digital,Mil/Aero,"",01t61000001ot7aAAA,0,2017-02-14 11:00:16-05,40345.6500
01t61000002kehaAAA,APM-FA-HARDWARE,APM-FA-HARDWARE,APM Field Agent Hardware,true,2016-10-23T04:01:45.000Z,00561000001EDJ0AAO,2017-02-21T05:02:17.000Z,00561000001EDJ0AAO,2017-02-21T05:02:17.000Z,Asset Performance Management,USD,false,"","",false,false,false,01t1A000004shlmQAA,Digital Org,Digital,GE Digital Core,"",01t61000002kehaAAA,0,2017-02-14 11:00:16-05,6250.000
01t61000001oqaEAAQ,Test Drive,"","",true,2016-04-08T10:38:03.000Z,00561000001EDJ0AAO,2016-07-19T04:01:18.000Z,00561000001EDJ0AAO,2016-07-19T04:01:18.000Z,Asset Performance Management,USD,false,"","",false,false,true,01tC0000003ATNLIA4,Digital Org,Digital,Solutions,"",01t61000001oqaEAAQ,0,2017-02-14 11:00:16-05,2004265.400
01t61000001oojPAAQ,APM-RM-GC,APM-RM-GC,APM Reliability Management GlobalCare,true,2016-04-08T10:37:27.000Z,00561000001EDJ0AAO,2016-06-07T05:01:26.000Z,00561000001EDJ0AAO,2016-06-07T05:01:26.000Z,Industrial Data Intelligence,USD,false,"","",false,false,true,01t1A000004LxnBQAS,Digital Org,Digital,Solutions,"",01t61000001oojPAAQ,0,2017-02-14 11:00:16-05,57816.000
01t61000001oszcAAA,CON1553-3,CON1553-3,"MIL-STD-1553 PVC, 78 OHM BUS CABLE, 3 FOOT LENGTH, WITH 3 LUG PLUG CONNECTORS",true,2016-04-08T10:38:56.000Z,00561000001EDJ0AAO,2017-01-07T05:03:35.000Z,00561000001EDJ0AAO,2017-01-07T05:03:35.000Z,AVIONICS,USD,false,"","",false,false,false,01tC0000003Ba6cIAC,Digital Org,Digital,Embedded,"",01t61000001oszcAAA,0,2017-02-14 11:00:16-05,4680.000
01t61000001onzDAAQ,BCOM2L11C6HF,BCOM2L11C6HF,"Rugged Basic COM Express Module of Type 2 with Intel Core 2 Duo 1.2 GHz, 4 GB DDR3, pre-mounted heat spreader. Extended temp range",false,2016-04-08T10:37:16.000Z,00561000001EDJ0AAO,2017-01-07T05:02:39.000Z,00561000001EDJ0AAO,2017-01-07T05:02:39.000Z,SBCs,USD,false,"","",false,false,false,01tC0000003BbaUIAS,Digital Org,Digital,Control & Comm Systems,"",01t61000001onzDAAQ,0,2017-02-14 11:00:16-05,411561.900
01t61000001orFxAAI,PMC-7440-000,PMC-7440-000,"Soundblaster Audio, Front Panel I/O",false,2016-04-08T10:38:11.000Z,00561000001EDJ0AAO,2017-01-07T05:03:26.000Z,00561000001EDJ0AAO,2017-01-07T05:03:26.000Z,Communications,USD,false,"","",false,false,false,01tC0000003BbWdIAK,Digital Org,Digital,Control & Comm Systems,"",01t61000001orFxAAI,0,2017-02-14 11:00:16-05,60650.000
01t61000001oolXAAQ,D20,D20,Custom D20 for GE Energy,false,2016-04-08T10:37:28.000Z,00561000001EDJ0AAO,2017-01-07T05:02:45.000Z,00561000001EDJ0AAO,2017-01-07T05:02:45.000Z,SBCs,USD,false,"","",false,false,false,01tC0000003BctAIAS,Digital Org,Digital,Control & Comm Systems,"",01t61000001oolXAAQ,0,2017-02-14 11:00:16-05,235840.000
01t61000001ooSBAAY,VME-2128A-111000,VME-2128A-111000,"VME 6U, 128-Channel High-Voltage Digital Output Board with Built-in-Test, 270 Ohm Pull-Up Resistors, 5 V Output Voltage, P2 User Ground Connections, Normal Fuse",true,2016-04-08T10:37:24.000Z,00561000001EDJ0AAO,2017-01-07T05:02:44.000Z,00561000001EDJ0AAO,2017-01-07T05:02:44.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000004JoQnIAK,Digital Org,Digital,Mil/Aero,"",01t61000001ooSBAAY,0,2017-02-14 11:00:16-05,7216.000
01t61000001osQkAAI,8521-LC-MT,8521-LC-MT,Logic Controller,true,2016-04-08T10:38:49.000Z,00561000001EDJ0AAO,2017-02-20T05:02:57.000Z,00561000001EDJ0AAO,2017-02-20T05:02:57.000Z,Controllers & IO,USD,false,"","",false,false,false,01tC0000003BYOBIA4,Digital Org,Digital,Controls,"",01t61000001osQkAAI,0,2017-02-14 11:00:16-05,3522.380
